,k,d
678,0.0002859872424668716,0.0002859872424668716
679,0.00023640377422288686,0.0003152050322971825
680,0.00038423921727385763,0.0005123189563651435
681,0.0003423416337812406,0.000570569389635401
682,0.00040294564146404343,0.00030220923109803254
683,0.0,0.0014357344604570901
684,0.00022787397618147367,7.595799206049123e-05
685,0.0008175105339071977,0.00011678721912959967
686,0.0002305452759749604,0.0
687,0.0005719607593731579,8.170867991045113e-05
688,0.0003246358394554248,0.0
689,0.0,0.0003066070256315357
690,0.0,0.0006779391490797865
691,0.0,0.0005328655937710435
692,0.0003824540221703794,0.0007649080443407588
693,0.0004067774911717417,0.0020338874558587087
694,7.083008730764841e-05,0.0002124902619229452
695,0.00013312908317918268,0.00019969362476877402
696,0.0003933546466197737,8.741214369328304e-05
697,0.0002623022852735362,0.0003934534279103043
698,0.000655062531852909,0.000655062531852909
699,7.989508882174483e-05,3.994754441087242e-05
700,0.00018335704413561022,0.00036671408827122044
701,0.0001300839072443023,0.00030352911690337205
702,0.00042524992475465544,0.00014174997491821846
703,0.0,0.0006659856981003707
704,0.0,0.00020611754982191927
705,0.000802672897688583,0.0
706,0.00011955007612283155,0.00011955007612283155
707,0.00031933730531316765,6.386746106263352e-05
708,0.0,0.00018736958149422105
709,0.0,0.0002036121008771921
710,0.0006505265413449052,0.0006505265413449052
711,0.00016157615106973674,0.00024236422660460513
712,0.0,0.00040059615891174213
713,0.0,0.00018191362650332696
714,0.0005790215049651619,0.0
715,0.0004929057967734572,0.0002464528983867286
716,0.00043384480470454737,0.0
717,0.00042188177650878764,0.0
718,0.0005261025154452173,0.0
719,0.0,0.00089669197880584
720,0.0,0.0008512183985487302
721,0.0,0.0011330509947288028
722,0.0002456586646999403,0.0007369759940998209
723,0.0,0.0015596305557361025
724,0.00014268556408417667,7.134278204208834e-05
725,0.0,0.0006228963245774224
726,0.00011040415043361397,0.0003312124513008419
727,0.0,0.00022770473105842917
728,0.0,0.0005461444204105056
729,0.00014126927635230304,9.417951756820204e-05
730,0.00015766450663457982,0.00015766450663457982
731,0.00041784463735788094,0.0
732,0.0,0.0
733,0.00010039601085249403,0.0
734,0.0002929106728342795,0.001171642691337118
735,0.00044171278497909353,0.0003533702279832748
736,0.000250202836960723,0.0003753042554410845
737,0.00025781179828461836,0.00019335884871346377
738,0.0,0.0012212819665144911
739,0.0003583432498270541,0.00029861937485587846
740,0.0004220892568281454,0.00031656694262110905
741,0.00035291527674385307,0.0
742,0.0003742378238790036,0.0001247459412930012
743,0.00028052332595300425,0.0014026166297650211
744,0.0,0.000359813098311066
745,0.0004890358185324331,0.0007335537277986496
746,0.0004471646566353481,0.0006707469849530222
747,0.00021568365633448634,7.189455211149545e-05
748,0.0009231893446689913,0.0009231893446689913
749,0.00022621686960597792,0.0
750,0.0002918961916783913,0.0001945974611189275
751,0.00021539333510679995,0.00021539333510679995
752,0.0004770044397913827,0.0
753,0.0,0.0016184637081947614
754,0.0,0.00040806556491651465
755,0.00029723874511480917,0.0014861937255740457
756,0.0001234233237770676,0.0003702699713312028
757,0.0,0.0014597577751120554
758,0.0,0.001168417321823973
759,0.0005715816003047227,0.0
760,0.00033619129251262004,8.404782312815501e-05
761,0.00038437323203208113,9.609330800802028e-05
762,0.00030413383195934446,0.0
763,0.0001821152046771952,0.0
764,0.0,0.00029099133574087314
765,0.0,0.0009100448066751954
766,8.570189373072114e-05,0.00034280757492288457
767,0.00015505536535758354,0.00015505536535758354
768,0.00031915638881034397,0.0022340947216724074
769,0.00010631194128872603,0.0
770,0.00020560626542579497,0.0
771,9.723414631521421e-05,0.00019446829263042843
772,0.00022215756227488391,0.00022215756227488391
773,0.00036351990500324593,0.00036351990500324593
774,0.0002562329443488696,0.00010249317773954785
775,0.0,0.0006750251391523888
776,0.00019306021899310856,0.00014479516424483144
777,0.00010721808046287259,0.00010721808046287259
778,6.571276604497336e-05,6.571276604497336e-05
779,0.00031189010271281053,0.0
780,0.00028240704452635307,0.0014120352226317653
781,0.00030938289953348554,0.00030938289953348554
782,0.00018911097396071667,0.000283666460941075
783,0.0005001352888239528,0.00033342352588263524
784,0.00024013105952952986,0.00015008191220595616
785,0.00028586501354377743,0.00022869201083502194
786,0.00017688271410637877,0.00013266203557978407
787,0.0002635446349388864,9.88292381020824e-05
788,0.0,0.0002561326410195127
789,0.0001697198111268253,0.0008485990556341265
790,0.0002852916867134433,0.0002852916867134433
791,0.00042270731467779216,0.00042270731467779216
792,0.0,0.0016845917555694898
793,0.0003387680466664022,9.679087047611492e-05
794,0.0003731543653650443,0.0
795,0.0003655880597981985,7.31176119596397e-05
796,0.00024761314008177706,0.0
797,0.0008306078179855943,0.001107477090647459
798,0.00022146613814686368,0.00022146613814686368
799,0.00014380043883386397,0.00028760087766772793
800,0.00016155098977660098,8.077549488830049e-05
801,0.00027091227109408283,0.00045152045182347145
802,0.0,0.0008917481248037188
803,0.00012445276240770245,0.0004978110496308098
804,0.00041694050851310237,0.001250821525539307
805,0.0003783379124705325,7.566758249410649e-05
806,0.0001951516917872851,4.8787922946821276e-05
807,0.0006286665180841863,0.0
808,0.0004094913089544321,0.0
809,0.0005669530383728104,0.0
810,0.000275730602208406,0.00018382040147227067
811,0.0003417483485371674,0.0
812,0.0,0.0012908021083928997
813,0.00016868797526350775,0.00016868797526350775
814,0.0,0.0010762865199247442
815,0.00010636615114658935,0.0004254646045863574
816,0.0,0.0003876398197547774
817,0.0002598421576874564,0.001299210788437282
818,0.00016979172107885245,0.0
819,0.0004023014195016077,0.0
820,0.00023541594553987507,0.0
821,0.0005791296771122913,0.0
822,0.0003014590930809837,0.0009043772792429512
823,0.0,0.0001558715484153847
824,0.0002979111031682437,0.000893733309504731
825,0.0,0.0013483808755343015
826,0.00010649558295927629,5.324779147963814e-05
827,0.0,0.0008688846762740428
828,7.065761088758415e-05,0.0002826304435503366
829,0.00028104090640583123,0.0004215613596087468
830,7.20122121185351e-05,0.0001440244242370702
831,9.33804920964476e-05,9.33804920964476e-05
832,0.0,0.0
833,3.603406138117429e-05,3.603406138117429e-05
834,0.0005375240585270808,0.0002687620292635404
835,0.0001565068529844391,5.2168950994813035e-05
836,0.0001545606515010465,0.0001545606515010465
837,0.00014781460631076786,0.0
838,0.0,0.0009534888763458281
839,0.0002777872899745873,0.0008333618699237618
840,0.00028305432870412753,0.0005661086574082551
841,0.000387166920723293,0.000387166920723293
842,0.0,0.001643616231094505
843,7.05736623485271e-05,7.05736623485271e-05
844,0.000362665059705322,0.000362665059705322
845,0.0003536530957050925,0.0
846,0.00041065087662891056,0.00010266271915722764
847,0.0,0.0
848,0.00011969027474380873,0.0
849,0.00011485562192816084,0.00022971124385632167
850,0.00029250712910065905,0.0
851,0.00014438031570104145,0.00014438031570104145
852,0.0003505611416706987,0.0007011222833413974
853,0.00018158536118251007,9.079268059125503e-05
854,0.000650233620973507,0.000650233620973507
855,0.00019245387895570283,0.00038490775791140565
856,0.0,0.00019955501303738966
857,0.0,0.00026308970184969044
858,0.00011924309611486045,0.00035772928834458133
859,0.0008427570844970816,0.0005618380563313877
860,0.0005312330964028565,0.0
861,0.0007312491667136876,9.140614583921095e-05
862,0.0,0.0007534910603788467
863,0.00023619745892018059,0.00023619745892018059
864,0.0004956053915762163,0.0007434080873643245
865,0.00014536161927121058,0.00021804242890681588
866,0.0,0.0004247041906009648
867,0.0004596982689401986,0.0009193965378803972
868,0.00015600953291152004,0.0
869,0.00018296955035386828,4.574238758846707e-05
870,0.0004194709302294673,0.0
871,0.0002788467929829492,0.0
872,0.0,0.00015676849594412447
873,0.0,0.0004316856232092863
874,0.0,0.0007447251210323544
875,8.400078841592961e-05,8.400078841592961e-05
876,9.299068405621365e-05,0.0001859813681124273
877,0.0,0.0010294238365910465
878,0.00023474695443646712,0.0
879,0.0002357291252017076,0.0
880,0.00037024960080351866,0.000277687200602639
881,0.0004827536535138209,0.0
882,0.0,0.0003575733666597508
883,0.0,0.000742575557630748
884,0.00013884657935794604,0.00027769315871589207
885,0.00016628340090672078,0.000415708502266802
886,0.0,0.0005091474998953234
887,0.00026291506097160164,0.0007887451829148049
888,0.00017858790418914434,0.00011905860279276289
889,0.0,0.0004299563841574334
890,0.00026368701895040393,0.00013184350947520197
891,0.00017192064070504714,0.0005157619221151414
892,0.00035290592733472326,0.00017645296366736163
893,0.0001641134747696178,0.00041028368692404445
894,0.0005226534693769488,0.000418122775501559
895,2.8009271295658135e-05,8.40278138869744e-05
896,7.71370673265875e-05,0.00038568533663293754
897,0.00032464415389619534,0.0008116103847404883
898,0.00024999266287460204,0.00016666177524973468
899,0.00042727137101724417,0.0001898983871187752
900,0.0,0.0003918380916827124
901,0.00019520621770473698,0.00026027495693964933
902,0.00026619924886825245,0.00026619924886825245
903,0.0002762422640146462,0.00011049690560585847
904,0.0004006035351905242,0.00015022632569644656
905,0.0,0.001209991238044601
906,4.3646187610697555e-05,0.00017458475044279022
907,0.00033583741115871067,0.000503756116738066
908,0.00011590938474951642,0.00046363753899806567
909,0.00023735273454551775,0.0004747054690910355
910,0.0,0.0007587212656215915
911,8.920319925819299e-05,0.0004460159962909649
912,0.00040511641462830745,0.0
913,0.0002948521403452913,0.0
914,0.00031852758456171287,0.0
915,0.00017258520634061858,0.00017258520634061858
916,0.0,0.0008208437298330925
917,0.00022704902460084269,0.00022704902460084269
918,0.0,0.0003242744188101511
919,0.0,0.00019748880005676498
920,0.00027368768560936875,0.0005473753712187375
921,0.000252972056775924,0.000252972056775924
922,0.00013125223277155412,6.562611638577706e-05
923,0.00033050227563221984,0.0
924,0.0,0.0008126027193385535
925,0.00019975076114216427,0.00039950152228432855
926,0.0004337542807692632,0.0
927,0.000343620443349578,0.0
928,0.000355722970902561,0.00021343378254153658
929,0.00038507131929614753,0.0005776069789442213
930,0.00047535208081565474,0.0003802816646525238
931,0.00019985078378624053,0.0005995523513587216
932,0.00010014022319873085,0.0002002804463974617
933,0.00019188743429673008,0.0011513246057803805
934,0.0001401389963551116,0.00021020849453266742
935,0.0,0.00014793116892071752
936,0.0,0.00045406174900937564
937,0.0,0.00045852353711974637
938,0.0004390468144851146,0.00029269787632340975
939,0.0,0.002493067890498819
940,0.00044537210550815964,0.0
941,0.00011399467853336942,0.00022798935706673884
942,0.00011515011036600076,0.00011515011036600076
943,0.0,0.0
944,0.00010642460827967742,0.0005321230413983871
945,0.0005603350190495602,0.0003362010114297361
946,0.00020696564874735885,0.0001241793892484153
947,0.0,0.0004718835639441754
948,0.0,0.001080202525314747
949,0.0,0.0001799949715246682
950,0.0006266170345041211,0.0
951,0.0003260919063854213,0.00010869730212847378
952,0.00038105966496396583,9.526491624099146e-05
953,0.0004169701947233977,0.0008339403894467954
954,7.248156694653182e-05,0.0002899262677861273
955,0.0002916865266178866,5.833730532357732e-05
956,0.0003937701264739684,0.0
957,0.0003734189195789135,0.0001493675678315654
958,0.00022673595223480928,0.00022673595223480928
959,0.0,0.00048570173814621316
960,0.0003401186710161599,0.00017005933550807994
961,0.0,0.0003507318945188562
962,0.00014184632470428199,0.00014184632470428199
963,0.0007788917280836568,0.000973614660104571
964,0.00012733266423438315,0.0001909989963515747
965,0.00023468651156944496,0.0004693730231388899
966,0.0004332134432569462,0.0
967,0.00033857414730387457,5.6429024550645755e-05
968,0.0001877116932042656,0.0005631350796127968
969,0.0,0.0004799149904063022
970,0.00033197004070963614,0.0006639400814192723
971,0.0001719995186338049,0.0003439990372676098
972,0.0005261286215104831,0.00010522572430209664
973,0.0003729355495680249,0.0011188066487040746
974,0.00021750703171357028,0.00010875351585678514
975,0.00014413690633558238,0.0003603422658389559
976,0.00023469848253088836,0.0003911641375514806
977,6.341112497898875e-05,0.000253644499915955
978,0.0,0.001169112253065418
979,0.00012552117179598303,0.00016736156239464402
980,0.0002508954074136244,0.00016726360494241627
981,0.0002772338863408415,4.620564772347359e-05
982,0.00016000759915241474,0.00048002279745724426
983,0.00019226353272957914,0.00019226353272957914
984,0.0004407350213149816,0.0
985,0.0002903860945398615,0.0002903860945398615
986,0.0004849407085240883,0.00010776460189424185
987,0.0002071634896637406,0.0002071634896637406
988,6.474872335371022e-05,0.0002589948934148409
989,0.00031355854016908,0.00062711708033816
990,0.0002271003530381493,0.00011355017651907465
991,0.0,0.000601321361160652
992,0.0,0.0006059271380233039
993,0.00019180825724421174,0.00012787217149614114
994,0.0005864588535833098,0.0
995,0.00023054250067295346,0.00023054250067295346
996,0.00025826093195467333,0.00034434790927289775
997,0.00021177996047310843,0.0010588998023655421
998,0.00014457665312145795,0.00043372995936437385
999,0.00036386836404605073,0.00027290127303453805
